dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bitbrains_fast_storage/5T/long,Toto-2.0-1B,3589793.3750473787,3589793.3750473787,272.1328198448033,0.80827297390496,1.9708239277460444,0.8008062878690052,14.498485117244082,1894.6750051255171,5.007060353876396,0.7191657933668866,0.556145627412466,Web/CloudOps,2
saugeen/D/short,Toto-2.0-1B,1298.6904166666666,1298.6904166666666,13.545218912760417,3.009266704790088,0.2850732930501302,0.3334235400071158,29.356157212519655,36.03734752540296,1.1672582728014878,0.4387328679415613,0.3532448708770396,Nature,1
jena_weather/D/short,Toto-2.0-1B,377.0806795634921,377.0806795634921,9.713696676587302,1.1442198442373248,0.7044769648569691,0.4687486894095227,7.147994815669769,19.418565332266237,0.1169315014736314,0.0584923302941154,0.0474119992064538,Nature,21
bitbrains_rnd/5T/short,Toto-2.0-1B,1718656.0668993294,1718656.0668993294,113.11984475354969,1.5686267300882932,0.8176620447663292,0.6333840885174817,51.0518002386663,1310.9752350442511,5.364132199313947,0.4628537484183894,0.3701117179905202,Web/CloudOps,2
bitbrains_rnd/5T/medium,Toto-2.0-1B,2256542.441209254,2256542.441209254,143.12454066406016,4.310644582602993,0.4794407155115351,0.6870987487737149,158.69766812501405,1502.1792307209064,6.32043389173925,0.6021979129072434,0.6142973159930336,Web/CloudOps,2
bitbrains_rnd/5T/long,Toto-2.0-1B,2302288.981497205,2302288.981497205,151.27448026776912,3.2733835127761943,1.2026489539883176,0.6498099941626215,115.0715760784625,1517.3295559954024,5.812547742503253,0.5794984585283057,0.5581417720084911,Web/CloudOps,2
sz_taxi/H/short,Toto-2.0-1B,7.1885355109842415,7.1885355109842415,1.8390291654146635,0.5601017816913519,1.099062275682759,0.2930112697645764,3.8892732100200296,2.6811444405298723,0.24976514967683,0.1713169152009853,0.1347909487407407,Transport,1
electricity/H/short,Toto-2.0-1B,2113284.659481982,2113284.659481982,186.0978783079955,1.010190707323672,0.1840586828278936,0.1326068341623036,13.48235515037092,1453.7140913817896,0.6862568696866276,0.0878514889413885,0.0733773718962764,Energy,1
electricity/H/medium,Toto-2.0-1B,6950424.24,6950424.24,247.31711148648648,1.0622151702512592,0.1933987756769769,0.1279775587936835,8.921075872710599,2636.365725767197,1.029060377050923,0.0965360145255897,0.0770772648835683,Energy,1
electricity/H/long,Toto-2.0-1B,10295506.67031832,10295506.67031832,289.4394624624625,1.2098019014692274,0.2862279060375005,0.1422756193212994,10.03429857319151,3208.6611959380066,1.2654950446262636,0.1141548400090454,0.0899559510062695,Energy,1
us_births/D/short,Toto-2.0-1B,174118.56,174118.56,238.14177083333337,0.3503888768295344,0.0232858451207478,0.0228167291778454,3.1553654831222877,417.27516101488715,0.0391161603525151,0.0223238586066143,0.0182776353680944,Healthcare,1
kdd_cup_2018/H/short,Toto-2.0-1B,4385.208270986823,4385.208270986823,22.58593780853295,0.9390289042443608,0.8467727763122814,0.493333711313895,7.471755383004771,66.22090509036269,1.3861234672304967,0.4727645806576606,0.3790238683535817,Nature,1
kdd_cup_2018/H/medium,Toto-2.0-1B,5321.761019425783,5321.761019425783,26.026851897052563,1.0592909511451496,0.8980269170500852,0.5722750066533105,8.877453155258603,72.95040109160321,1.5269840010299962,0.5447891423389439,0.4320859742982336,Nature,1
kdd_cup_2018/H/long,Toto-2.0-1B,4289.693917307726,4289.693917307726,24.672602645798303,1.0326007125301735,0.9274970487662618,0.6253732831956398,7.522062238060855,65.49575495639183,1.536795039695031,0.5789189450167408,0.4509277636286236,Nature,1
solar/10T/short,Toto-2.0-1B,22.600119159633515,22.600119159633515,1.9790227068601731,0.8732042857711817,5.086227210695916,1.535718423485676,4.62460516269393,4.753958262294013,1.3829259436796228,0.5756974911107758,0.4310854055164621,Energy,1
solar/10T/medium,Toto-2.0-1B,22.639078743640788,22.639078743640788,1.885680971438841,0.8306577673585377,3.514735501713349,1.4641532267987525,4.522819445366053,4.758054092130604,1.0558310988805064,0.4184400962370737,0.3142190893262426,Energy,1
solar/10T/long,Toto-2.0-1B,19.989629824994932,19.989629824994932,1.7251041904273114,0.7562358806669027,2.873418093714716,1.4516465631046789,4.710342076054831,4.470976383855649,0.9663300196676292,0.3728536729211574,0.2886306686991904,Energy,1
hierarchical_sales/W/short,Toto-2.0-1B,455.9745762711864,455.9745762711864,8.875047586731991,0.7244957258398553,0.5352260329200095,0.4549279152703334,6.899649734633455,21.3535612081729,0.9803524398708872,0.4074577758155313,0.3461279520238503,Sales,1
ett1/W/short,Toto-2.0-1B,1240228.0,1240228.0,888.5011858258929,1.5924415347067904,0.5921993936811175,0.5793463226241906,7.80083087370226,1113.6552428826435,0.4431500015867431,0.353555828363356,0.2624895374717895,Energy,7
bitbrains_fast_storage/H/short,Toto-2.0-1B,2671460.86575157,2671460.86575157,272.7098122051963,0.9189419076329886,3.1403144247551733,0.5575917381684841,20.741936124034364,1634.4604203686213,4.658743117311008,0.7773115486929943,0.5571615103632276,Web/CloudOps,2
